client_id,age,anciennete_mois,score_credit,type_compte,pays_residence,limite_credit,alertes_precedentes
4023,52,154,430,premium,MA,5000,0
1242,30,156,738,standard,MA,20000,0
11518,71,115,438,standard,MA,10000,1
5891,64,123,731,premium,MA,5000,0
6330,58,21,447,standard,MA,20000,2
5622,67,202,370,standard,DE,50000,0
1848,65,63,471,premium,FR,10000,0
5747,21,174,423,pro,DE,10000,0
599,66,7,554,premium,MA,5000,0
13006,49,111,424,premium,MA,20000,0
2126,59,140,751,standard,MA,10000,1
9917,43,92,624,pro,FR,10000,0
6715,57,83,766,premium,MA,5000,2
8099,60,52,515,pro,MA,10000,0
7555,54,144,465,premium,MA,10000,0
4817,32,183,761,standard,MA,20000,1
1229,51,47,802,premium,ES,5000,0
5932,24,54,680,standard,MA,5000,1
6661,26,94,438,standard,FR,5000,0
10546,48,215,482,standard,MA,10000,0
10714,56,98,777,standard,FR,5000,0
2652,44,46,523,standard,MA,10000,2
4654,41,25,357,standard,GB,20000,0
14350,57,79,755,standard,MA,5000,1
6973,47,32,456,standard,MA,5000,0
3068,57,235,504,standard,MA,5000,3
9062,38,174,333,premium,FR,20000,0
3987,24,149,381,pro,MA,5000,1
6548,57,228,345,premium,MA,5000,0
12250,63,178,694,standard,MA,10000,1
6579,62,98,468,standard,MA,10000,0
9481,63,207,779,premium,MA,20000,1
14495,64,228,756,standard,MA,5000,0
4089,58,237,794,standard,FR,50000,0
5606,59,161,737,pro,MA,20000,1
859,62,102,436,standard,GB,10000,0
10997,49,120,704,standard,DE,10000,0
8666,36,205,486,standard,MA,10000,0
10324,62,93,436,premium,GB,5000,1
14019,56,20,692,standard,FR,20000,1
2682,23,134,522,standard,ES,10000,0
10815,46,31,487,standard,MA,5000,0
9000,56,164,746,standard,MA,50000,0
13425,47,158,364,standard,FR,20000,0
7294,50,126,660,premium,MA,5000,1
10989,43,135,318,premium,MA,5000,1
9437,42,135,750,premium,MA,5000,0
4878,21,190,379,standard,MA,5000,0
12072,69,57,582,standard,FR,5000,1
9092,59,7,512,standard,DE,10000,0
7903,43,178,839,premium,MA,20000,0
5214,74,55,688,pro,MA,5000,0
12027,22,31,429,premium,MA,20000,0
5422,59,26,837,standard,DE,5000,0
6558,41,71,641,premium,GB,5000,0
7195,25,95,788,standard,MA,5000,1
13786,47,19,798,premium,DE,50000,0
1248,33,177,764,standard,MA,5000,0
13648,46,233,832,standard,MA,5000,0
13638,60,24,547,premium,FR,5000,0
13876,72,94,627,premium,MA,20000,0
12859,59,66,473,standard,MA,5000,0
5613,37,24,484,premium,MA,5000,0
10596,63,169,815,pro,DE,10000,1
11124,56,28,688,premium,FR,5000,0
5449,37,52,438,premium,FR,20000,2
10470,20,209,805,premium,GB,5000,0
8471,74,80,670,standard,ES,5000,0
3089,67,62,747,standard,FR,10000,1
5,50,189,643,premium,FR,20000,0
7472,32,237,685,standard,MA,10000,0
6282,55,97,616,premium,MA,10000,1
5562,46,124,531,standard,FR,5000,0
6968,34,180,449,premium,ES,5000,0
9800,57,112,619,pro,MA,20000,0
6461,66,23,450,premium,ES,20000,2
9663,44,127,726,standard,MA,50000,1
5551,22,221,628,pro,FR,10000,0
11102,43,13,799,pro,FR,20000,0
443,23,148,377,premium,FR,10000,1
1745,37,57,353,pro,DE,10000,0
13132,44,161,418,standard,ES,5000,0
5301,55,119,487,pro,DE,5000,0
12695,44,146,305,premium,FR,10000,0
10166,40,169,847,standard,FR,5000,0
10433,63,65,413,standard,MA,5000,1
11432,54,193,708,premium,MA,5000,1
8532,33,191,410,standard,MA,10000,1
8514,38,95,548,premium,ES,5000,0
4225,59,141,358,standard,DE,20000,0
5905,55,195,770,standard,MA,10000,0
9297,57,118,522,standard,MA,5000,0
9329,23,166,355,premium,MA,5000,2
7288,44,47,478,standard,GB,10000,0
12740,32,222,624,standard,FR,5000,1
1270,20,94,646,premium,MA,5000,0
1161,69,123,735,standard,ES,10000,0
10529,45,142,493,standard,MA,5000,0
14509,66,88,583,standard,GB,20000,0
9438,27,216,451,pro,ES,10000,0
8665,59,90,567,standard,MA,5000,1
11633,45,94,313,standard,FR,5000,0
4464,32,92,496,standard,MA,5000,0
1611,20,24,499,premium,ES,10000,0
12948,46,142,820,standard,ES,20000,0
11037,35,111,676,standard,MA,10000,0
4744,58,75,827,standard,MA,5000,0
5526,50,167,395,standard,MA,5000,1
9331,20,109,349,premium,ES,5000,0
4328,48,159,425,standard,MA,10000,1
13584,54,23,533,standard,MA,20000,1
11177,27,30,789,standard,ES,20000,0
6413,50,9,325,standard,ES,20000,0
9925,74,103,783,premium,MA,20000,2
14864,27,147,800,standard,MA,20000,0
1654,23,123,607,premium,DE,5000,0
2045,65,80,408,standard,FR,10000,0
2520,71,134,410,standard,MA,5000,1
11766,41,112,525,standard,ES,5000,2
8252,21,93,319,premium,MA,5000,1
10152,36,114,788,premium,ES,10000,1
6191,39,84,509,standard,FR,5000,0
13580,67,17,804,standard,MA,5000,0
5672,70,34,422,standard,FR,5000,0
9347,46,183,507,standard,MA,20000,0
13269,31,7,476,premium,MA,20000,1
4991,35,2,706,standard,MA,5000,0
5219,32,155,489,standard,MA,10000,0
2130,54,118,643,standard,MA,20000,0
13562,34,24,460,standard,MA,10000,2
5840,45,236,627,premium,FR,20000,0
2863,28,164,747,premium,MA,5000,1
8660,44,148,685,premium,FR,5000,0
1032,37,202,410,standard,ES,10000,2
8897,59,168,304,standard,MA,5000,0
6637,52,159,623,standard,MA,5000,0
10009,69,190,791,standard,ES,10000,0
772,57,27,355,standard,MA,10000,1
2259,53,101,617,standard,FR,10000,0
3141,58,213,528,premium,FR,50000,0
9953,37,175,329,premium,ES,5000,0
2771,53,27,389,standard,MA,20000,0
4443,34,239,549,premium,MA,10000,0
3924,49,124,631,premium,MA,20000,0
12118,67,109,510,premium,ES,5000,1
1047,64,55,313,standard,MA,5000,0
315,24,7,408,pro,MA,5000,0
2772,55,234,600,pro,ES,10000,0
5306,22,128,763,standard,FR,20000,1
11161,65,35,364,standard,MA,5000,0
2374,55,1,613,standard,FR,5000,1
12637,25,13,465,pro,FR,50000,1
13402,70,146,365,standard,GB,5000,1
12369,73,151,643,pro,MA,20000,0
11184,37,161,457,premium,MA,10000,0
8439,50,26,390,premium,MA,10000,1
8320,63,108,670,premium,MA,10000,0
1643,20,116,366,premium,MA,5000,0
39,74,70,752,premium,MA,5000,0
11270,72,223,416,pro,ES,10000,0
6113,53,12,841,standard,MA,10000,0
14804,62,88,697,standard,MA,5000,0
2444,65,212,835,standard,ES,50000,1
1542,52,63,506,standard,FR,10000,0
11845,30,173,341,premium,ES,10000,0
4550,38,116,619,standard,MA,10000,0
14619,42,68,593,standard,MA,10000,0
2425,40,193,558,premium,MA,10000,0
13280,52,9,752,standard,FR,20000,1
8034,34,63,485,standard,DE,5000,1
14462,66,51,403,premium,MA,5000,0
6053,30,166,706,premium,FR,10000,0
12608,73,230,688,standard,DE,10000,0
13086,69,239,553,standard,MA,50000,0
11960,69,130,720,pro,MA,5000,0
10825,44,205,749,premium,MA,5000,0
14819,61,35,731,standard,MA,20000,0
1014,57,230,319,standard,MA,10000,0
4736,55,216,632,premium,FR,5000,0
10867,71,189,813,standard,MA,5000,0
14137,53,44,587,premium,MA,10000,0
4597,45,128,311,standard,GB,5000,0
8087,32,83,520,standard,FR,10000,1
7090,55,238,547,standard,MA,20000,0
7873,67,81,592,premium,ES,5000,0
2417,70,214,641,standard,FR,5000,0
8185,49,203,534,premium,MA,5000,0
5995,48,35,613,standard,MA,20000,0
6050,34,77,626,pro,DE,10000,2
8647,66,224,631,premium,FR,10000,0
466,33,121,751,standard,MA,50000,1
1022,72,147,474,standard,MA,20000,0
5223,55,174,420,standard,MA,10000,1
9484,69,168,436,premium,MA,10000,1
1068,51,43,567,standard,MA,10000,0
6441,19,44,733,standard,MA,20000,0
12035,39,77,483,premium,DE,10000,0
12235,27,15,668,standard,GB,20000,0
3943,31,108,333,premium,MA,10000,0
14586,46,237,324,premium,MA,5000,0
4273,31,128,377,standard,MA,5000,0
11973,68,44,742,standard,ES,10000,0
2535,33,226,751,pro,FR,5000,0
10828,72,10,465,standard,ES,5000,0
11062,72,170,696,standard,ES,20000,0
5395,65,125,447,standard,MA,5000,1
9771,34,175,424,standard,ES,20000,1
13367,30,127,408,premium,ES,20000,0
6140,74,74,616,standard,MA,5000,0
2637,27,164,599,standard,MA,10000,0
8699,41,149,569,standard,MA,20000,0
4763,46,77,760,standard,MA,20000,0
5279,48,193,839,standard,FR,10000,0
7593,52,144,592,standard,MA,10000,0
9770,23,219,356,standard,FR,10000,0
12482,49,112,318,premium,FR,5000,0
12232,37,153,686,standard,DE,10000,0
2188,67,199,474,standard,MA,20000,0
12649,54,153,690,premium,MA,20000,0
1541,37,215,314,premium,FR,10000,0
3915,55,117,725,pro,DE,5000,1
13840,45,214,448,standard,MA,10000,0
6157,48,10,651,premium,MA,5000,0
4795,60,16,301,standard,FR,20000,0
1630,62,18,833,standard,FR,20000,0
14856,19,195,497,standard,MA,20000,0
13365,22,111,732,standard,ES,20000,0
10832,33,158,491,standard,FR,5000,2
11846,53,192,449,premium,MA,20000,0
5906,56,78,708,pro,MA,10000,0
10758,65,89,743,premium,DE,10000,1
1937,26,146,653,standard,MA,5000,0
11008,23,103,327,premium,FR,20000,1
14045,39,208,332,standard,MA,10000,0
10230,30,200,533,standard,MA,5000,1
12869,38,14,729,standard,MA,10000,1
7665,31,53,407,premium,MA,5000,0
1874,23,191,478,standard,MA,5000,1
7786,39,206,688,premium,FR,5000,1
11155,48,209,660,standard,FR,10000,0
1623,41,90,693,pro,ES,20000,0
2113,41,196,682,premium,MA,10000,0
361,57,144,831,premium,MA,5000,1
1185,21,79,799,premium,FR,5000,0
1323,26,52,788,standard,MA,10000,1
6976,50,63,691,pro,FR,50000,0
606,42,51,737,standard,FR,10000,0
8107,42,47,645,pro,FR,5000,1
12088,30,224,512,premium,FR,10000,0
10349,54,206,351,standard,FR,10000,1
7034,57,128,386,standard,ES,5000,0
2838,19,186,798,premium,MA,5000,2
7022,48,232,498,standard,FR,20000,1
7015,43,130,519,pro,FR,10000,0
4085,66,237,483,pro,MA,10000,0
4308,52,129,410,premium,DE,10000,0
1174,49,25,632,standard,FR,10000,0
14559,53,147,442,premium,MA,5000,0
7244,50,239,786,standard,ES,5000,1
6194,54,209,722,premium,MA,10000,0
11953,67,142,430,standard,MA,20000,0
2360,59,40,441,standard,DE,5000,0
5278,63,170,805,standard,DE,5000,0
8218,31,206,452,pro,ES,20000,0
10782,20,33,576,premium,FR,10000,0
11324,26,167,549,standard,MA,5000,0
3153,67,11,440,standard,MA,20000,0
14653,46,49,534,standard,MA,20000,0
9049,62,51,312,standard,FR,10000,1
9662,41,93,343,standard,MA,5000,1
9526,61,109,562,pro,MA,5000,0
3224,67,132,777,premium,MA,20000,0
10189,30,171,506,standard,MA,5000,0
1614,71,208,739,standard,MA,10000,0
5003,22,9,821,premium,MA,50000,0
11773,52,203,336,standard,MA,10000,0
6704,68,193,398,standard,MA,20000,0
5358,41,192,674,premium,ES,5000,1
4698,42,187,406,standard,ES,5000,0
1057,73,152,812,standard,MA,5000,1
10194,59,90,381,premium,MA,20000,0
14690,47,168,362,standard,GB,20000,0
7150,47,146,394,premium,MA,20000,0
5952,46,161,505,standard,FR,5000,0
1018,54,223,397,standard,FR,10000,0
11451,53,195,350,standard,MA,5000,1
1778,59,186,802,standard,ES,5000,1
8899,23,26,427,standard,ES,50000,0
14010,65,146,718,premium,MA,5000,0
9980,56,145,602,premium,MA,5000,1
9065,60,213,645,standard,MA,5000,0
14457,45,1,781,standard,MA,10000,0
3413,27,59,390,premium,MA,20000,0
9097,42,215,423,standard,MA,10000,1
14960,30,229,646,standard,MA,10000,0
1334,56,110,829,standard,FR,5000,0
6038,29,170,528,standard,MA,10000,2
14716,32,149,666,premium,GB,10000,1
7612,59,26,442,premium,MA,5000,0
8145,38,235,308,standard,MA,10000,0
13816,54,71,688,standard,MA,5000,0
10793,41,46,846,standard,MA,10000,1
13104,53,101,799,standard,FR,5000,0
10054,34,83,517,standard,DE,20000,0
8168,22,118,304,premium,MA,5000,1
11122,56,53,330,standard,ES,10000,0
10716,68,175,795,standard,GB,5000,0
12821,67,19,451,standard,MA,5000,0
202,37,124,462,pro,MA,20000,0
707,24,172,803,premium,FR,5000,0
2929,30,185,782,standard,FR,20000,0
1905,29,206,713,premium,MA,5000,0
5793,21,181,507,premium,MA,20000,1
5002,58,17,398,pro,MA,20000,1
1173,70,33,816,premium,DE,5000,1
4193,57,112,660,premium,FR,5000,0
10625,71,126,351,premium,MA,5000,0
10490,26,227,764,standard,MA,20000,0
3912,43,137,789,premium,FR,5000,1
12216,33,104,538,premium,MA,20000,0
12674,57,135,739,standard,MA,20000,0
431,59,167,320,standard,MA,10000,1
3231,44,207,483,standard,MA,10000,0
6799,69,156,442,standard,DE,10000,1
2743,46,86,525,standard,FR,10000,0
7923,44,60,651,standard,ES,20000,0
12083,62,88,738,pro,MA,10000,1
13135,44,164,417,premium,MA,20000,0
12057,70,178,343,standard,MA,10000,1
14097,71,1,331,standard,MA,5000,2
8731,46,163,385,standard,FR,5000,0
14541,71,18,689,standard,MA,50000,0
14924,71,84,453,premium,ES,5000,0
9314,46,29,722,standard,FR,20000,1
3179,53,235,542,standard,MA,20000,0
6077,44,30,779,standard,FR,5000,2
1755,71,30,561,standard,MA,5000,0
1787,54,110,526,standard,MA,10000,0
14548,24,66,425,standard,ES,10000,2
5653,28,239,604,premium,MA,10000,0
11494,74,28,760,premium,MA,20000,0
9633,41,166,671,standard,FR,5000,0
12790,33,201,592,standard,FR,20000,0
324,44,50,782,pro,MA,10000,0
12593,61,115,636,premium,ES,5000,0
7349,67,199,644,premium,DE,10000,0
11826,40,54,597,premium,FR,10000,0
8004,35,189,691,standard,MA,10000,0
11423,57,217,462,standard,MA,10000,1
11592,72,148,726,premium,ES,5000,0
14623,36,150,778,premium,DE,5000,1
8214,74,86,475,premium,ES,5000,0
9852,20,22,837,premium,ES,10000,2
12362,69,236,404,standard,MA,5000,0
9806,53,224,801,standard,MA,10000,0
916,36,91,600,standard,DE,5000,0
13158,24,28,374,premium,MA,5000,1
1887,25,56,410,standard,MA,10000,0
9360,53,237,537,premium,ES,10000,1
4121,57,82,692,standard,MA,5000,0
1613,55,164,303,standard,FR,10000,0
5899,28,34,618,standard,FR,10000,0
13485,44,86,541,standard,FR,20000,1
9882,31,224,498,pro,DE,5000,0
14636,74,64,608,premium,DE,10000,0
9698,68,36,815,pro,MA,5000,1
6691,22,13,715,premium,FR,10000,0
9002,69,210,503,standard,MA,20000,1
11781,62,80,847,pro,DE,10000,1
12228,21,159,595,standard,FR,10000,0
4552,43,184,442,standard,MA,5000,0
11884,28,45,730,premium,MA,5000,0
7138,18,21,755,premium,MA,10000,1
10840,38,192,740,standard,MA,10000,0
13644,18,99,659,standard,MA,10000,1
14375,58,222,405,premium,GB,5000,1
6306,56,223,693,premium,MA,20000,0
2105,62,8,453,standard,DE,50000,0
13947,67,135,306,premium,GB,10000,0
13802,39,147,694,pro,MA,5000,0
14385,33,14,491,standard,MA,10000,0
164,47,85,472,premium,ES,20000,1
4206,54,225,670,standard,MA,10000,1
8268,62,229,661,premium,GB,5000,1
562,42,118,430,premium,FR,10000,0
486,24,112,311,premium,MA,5000,1
12731,33,233,721,premium,MA,10000,0
3425,66,169,673,standard,MA,20000,0
12263,59,102,630,standard,MA,5000,0
12300,47,34,825,premium,MA,10000,0
4307,26,52,721,standard,GB,5000,1
13427,56,222,598,standard,MA,10000,0
6912,73,40,672,premium,DE,50000,0
8288,33,99,538,standard,GB,10000,0
9947,35,33,634,premium,MA,10000,0
6356,68,75,720,standard,GB,10000,0
13268,48,119,340,premium,MA,20000,0
8321,32,126,791,premium,MA,10000,0
11229,43,55,444,standard,GB,10000,1
12126,59,133,735,pro,MA,5000,0
12997,26,14,486,standard,FR,50000,0
4648,43,160,776,standard,ES,10000,1
10038,35,106,719,premium,GB,20000,0
4422,35,93,668,standard,MA,20000,0
10732,33,185,612,premium,MA,10000,0
7304,47,143,426,standard,MA,10000,0
5267,62,81,548,standard,MA,10000,1
8813,44,32,622,premium,FR,5000,0
14916,59,113,784,premium,MA,10000,0
13567,56,51,396,premium,MA,20000,0
9675,51,220,497,standard,MA,10000,1
5729,38,212,602,standard,MA,5000,0
8576,27,28,556,premium,ES,10000,0
3525,64,164,649,standard,FR,10000,0
10662,69,221,642,standard,MA,5000,0
7161,47,208,406,standard,MA,5000,0
12882,58,121,372,premium,MA,5000,0
1872,43,237,670,standard,MA,10000,0
11658,71,102,714,standard,FR,10000,0
2173,32,185,832,standard,ES,5000,0
2314,39,193,364,standard,MA,5000,1
11834,27,39,675,standard,FR,50000,2
13248,65,79,811,standard,MA,5000,0
203,31,81,637,standard,MA,5000,0
4970,40,120,398,standard,MA,5000,0
4040,66,179,783,premium,ES,20000,2
7896,66,70,780,premium,MA,5000,0
12261,70,142,366,standard,FR,20000,1
1632,67,25,799,standard,MA,5000,0
13801,29,20,551,standard,GB,10000,0
8329,69,183,646,standard,DE,5000,0
12281,72,174,835,premium,MA,5000,0
8530,72,200,792,standard,ES,10000,0
6683,28,160,621,premium,MA,5000,0
10024,26,225,503,standard,GB,20000,0
14820,62,134,485,standard,FR,5000,0
7759,20,64,838,premium,ES,5000,0
5310,40,156,431,standard,MA,10000,1
13777,57,208,649,standard,MA,5000,1
5050,61,50,337,standard,FR,5000,1
10055,60,170,826,pro,DE,10000,0
9681,46,158,419,premium,GB,5000,1
4367,57,138,848,standard,MA,5000,0
4374,25,52,498,standard,MA,10000,0
3708,71,63,810,premium,MA,5000,1
7518,63,40,843,pro,MA,50000,1
11051,41,76,588,premium,MA,10000,0
320,70,215,372,premium,GB,20000,2
8038,20,146,591,pro,FR,5000,0
400,57,127,326,pro,GB,10000,0
7470,30,238,396,standard,FR,5000,0
2667,66,94,344,standard,MA,5000,0
2713,45,155,605,premium,MA,50000,0
7319,40,139,803,standard,FR,10000,0
2767,37,114,712,standard,MA,20000,0
13193,30,11,502,pro,MA,20000,0
11426,70,133,358,standard,MA,10000,0
14947,50,110,650,standard,FR,10000,0
4008,56,50,331,standard,MA,20000,0
10381,71,58,463,standard,MA,5000,1
4046,49,213,323,standard,DE,5000,0
3728,38,204,552,standard,ES,10000,0
12925,26,43,360,pro,FR,10000,0
4474,66,44,301,standard,MA,20000,0
12808,20,129,432,premium,MA,10000,0
12833,24,99,412,standard,MA,10000,0
14733,49,189,737,standard,MA,50000,0
6476,20,38,339,premium,FR,10000,1
9426,55,52,397,standard,MA,20000,0
8727,27,60,595,standard,FR,20000,2
11173,18,118,585,standard,MA,10000,0
10066,54,26,438,standard,MA,5000,1
11316,71,40,666,standard,ES,10000,0
1819,36,188,779,standard,FR,5000,0
14961,65,105,663,premium,MA,20000,1
2331,57,168,804,premium,ES,5000,1
12164,70,166,743,standard,ES,5000,1
8670,24,183,394,standard,MA,10000,1
3191,70,11,680,standard,MA,5000,1
3217,21,107,379,standard,FR,10000,0
7800,74,123,738,standard,GB,5000,1
4971,63,56,605,pro,FR,10000,1
7562,53,127,578,standard,FR,50000,1
14552,63,177,587,standard,FR,10000,1
1039,29,139,778,standard,FR,5000,1
4300,28,207,765,pro,FR,5000,0
13986,67,46,312,standard,FR,10000,2
12326,50,96,715,standard,ES,10000,0
10511,62,35,833,standard,MA,10000,0
9740,50,38,406,premium,ES,5000,0
1036,63,196,803,standard,GB,20000,2
11,45,221,304,standard,FR,5000,0
5285,48,91,704,premium,FR,20000,0
12110,56,129,787,standard,MA,5000,0
7785,52,22,845,standard,FR,10000,0
539,30,109,521,premium,MA,5000,1
6686,32,212,689,standard,MA,20000,1
2814,33,234,477,standard,MA,10000,2
10951,53,183,485,standard,MA,5000,0
10780,18,14,526,premium,FR,10000,1
10839,68,8,354,standard,MA,10000,0
13362,52,108,594,standard,MA,5000,0
12093,64,93,742,standard,MA,20000,0
12846,44,77,685,standard,MA,10000,1
10912,20,43,507,pro,ES,50000,0
11967,63,100,489,standard,FR,20000,1
6921,19,68,649,standard,DE,5000,0
9847,57,80,543,pro,DE,5000,0
12749,68,17,385,premium,ES,20000,0
8452,40,1,626,premium,MA,20000,0
3087,54,109,667,standard,DE,10000,1
1449,71,182,654,premium,ES,5000,1
3392,24,172,560,standard,FR,10000,0
4883,74,139,652,standard,MA,5000,1
3301,32,20,477,standard,MA,50000,0
13109,64,30,840,premium,MA,5000,0
14984,55,14,627,standard,MA,20000,0
4667,37,148,778,standard,GB,5000,1
5717,40,165,501,standard,MA,10000,0
7095,21,197,531,standard,ES,20000,1
11278,41,65,765,standard,GB,10000,2
11287,23,53,380,premium,MA,5000,0
10689,21,200,352,standard,DE,10000,0
3258,66,133,331,pro,MA,10000,0
13061,20,219,409,premium,MA,5000,0
4758,45,176,761,standard,MA,10000,0
3287,41,191,496,premium,MA,20000,1
14296,38,71,806,standard,DE,20000,0
5651,48,196,388,standard,MA,10000,1
2479,27,82,323,standard,ES,5000,0
5171,71,31,406,premium,DE,20000,2
6618,46,51,583,standard,FR,5000,1
12185,44,24,326,pro,DE,10000,0
9089,25,76,799,pro,FR,5000,0
10262,49,168,721,premium,MA,5000,1
2392,30,119,556,pro,MA,10000,1
5919,43,31,517,premium,FR,5000,1
5599,55,237,375,pro,MA,5000,0
4298,28,189,821,standard,MA,10000,2
12099,74,31,503,premium,DE,5000,0
5552,31,60,502,premium,GB,10000,0
3164,32,121,410,pro,FR,20000,0
7837,61,67,712,standard,MA,5000,0
1216,72,207,479,pro,FR,10000,2
11327,30,197,377,standard,FR,5000,0
13225,50,148,785,standard,FR,10000,2
13757,30,137,545,standard,FR,20000,0
6826,60,162,802,standard,FR,10000,1
6723,22,50,368,pro,MA,5000,0
7915,70,118,459,standard,MA,50000,0
1126,27,180,804,standard,FR,50000,1
2296,66,136,541,standard,FR,10000,0
1625,25,165,619,premium,FR,10000,1
11367,51,143,627,standard,MA,5000,0
6836,59,157,666,standard,MA,10000,0
591,26,132,810,pro,MA,10000,1
6289,38,161,324,standard,ES,5000,1
12594,22,77,519,standard,GB,20000,1
11340,68,228,333,standard,FR,20000,0
1636,55,60,463,standard,MA,20000,0
2410,36,180,579,standard,ES,10000,0
11612,69,152,309,standard,MA,5000,0
4243,57,223,400,premium,MA,5000,1
5037,31,49,440,premium,MA,5000,1
2764,25,205,384,standard,DE,10000,0
7793,26,75,653,pro,ES,10000,1
10218,73,125,790,premium,GB,5000,0
6696,60,218,584,standard,FR,10000,1
9944,43,209,382,standard,MA,50000,0
1175,29,206,629,standard,GB,5000,1
3854,46,64,700,standard,DE,5000,2
8065,21,163,626,pro,MA,5000,0
12389,67,180,419,pro,FR,10000,0
8719,67,220,483,pro,MA,5000,0
12104,50,144,770,pro,MA,5000,0
9326,44,10,800,premium,GB,20000,0
2368,29,204,333,standard,ES,50000,1
13144,59,236,570,premium,MA,5000,2
2203,24,149,526,pro,MA,10000,0
8255,50,23,641,standard,MA,5000,0
9368,48,89,325,standard,MA,10000,1
10175,66,49,636,standard,FR,5000,1
10589,54,205,365,standard,MA,10000,0
7889,54,130,600,standard,MA,10000,0
4793,62,67,831,standard,DE,10000,0
5093,50,134,827,standard,FR,20000,0
13926,28,142,574,pro,MA,5000,1
3405,61,60,556,premium,FR,5000,0
699,27,219,624,standard,MA,20000,1
116,48,24,516,standard,ES,5000,0
13696,31,59,563,standard,MA,5000,0
7417,19,37,831,standard,GB,10000,0
14730,56,125,765,standard,ES,10000,1
14243,26,181,564,standard,MA,20000,1
4216,42,143,739,standard,DE,5000,0
13956,68,121,470,standard,ES,5000,0
10113,48,7,462,pro,GB,20000,0
2115,38,60,639,premium,MA,20000,0
12822,19,195,674,standard,MA,10000,0
4986,71,1,657,standard,GB,10000,0
14711,46,193,569,premium,FR,5000,1
6539,37,142,616,premium,MA,10000,1
843,42,181,505,standard,MA,5000,0
1282,70,113,530,premium,FR,5000,1
13472,26,6,765,premium,MA,10000,1
8071,74,54,840,pro,ES,20000,0
9607,64,47,539,standard,DE,5000,0
13512,34,46,375,standard,MA,5000,0
12654,62,183,796,standard,MA,5000,0
333,33,158,397,pro,FR,50000,0
4984,68,111,505,premium,DE,5000,1
13718,54,38,549,standard,MA,5000,0
5676,29,30,495,pro,ES,10000,0
115,73,87,784,premium,MA,5000,1
3801,38,31,573,standard,DE,20000,0
6499,19,238,733,standard,FR,5000,0
14147,55,121,748,premium,ES,20000,0
1035,69,35,319,pro,GB,50000,0
1631,27,85,501,standard,FR,5000,0
5999,66,132,437,standard,ES,10000,0
13864,41,183,726,premium,MA,50000,0
2260,38,201,405,standard,ES,5000,1
13276,65,150,571,standard,FR,10000,0
10348,31,122,664,premium,MA,5000,0
4500,34,226,404,premium,FR,50000,0
6523,33,86,333,standard,ES,5000,0
2080,41,158,438,premium,FR,5000,0
370,20,122,582,premium,MA,5000,0
13988,25,202,320,standard,ES,5000,0
4522,37,65,658,premium,MA,20000,0
7352,25,227,582,premium,ES,5000,0
9103,28,187,776,premium,MA,20000,1
250,36,235,465,standard,MA,10000,0
1844,67,48,626,standard,FR,20000,0
4849,55,8,320,standard,MA,10000,0
2507,55,62,404,pro,ES,20000,1
2735,50,15,626,standard,MA,50000,0
3713,49,78,383,standard,ES,10000,0
14614,39,51,494,pro,ES,5000,0
2531,67,130,843,premium,MA,5000,0
3710,34,124,700,premium,MA,5000,0
8551,69,230,702,pro,ES,5000,0
7852,48,54,514,standard,MA,5000,0
813,19,125,487,standard,MA,5000,0
4294,33,139,755,premium,ES,5000,0
11207,73,58,466,standard,ES,10000,0
6457,74,209,647,standard,ES,5000,0
5255,66,52,601,standard,MA,10000,0
6472,21,97,771,pro,ES,10000,1
9313,55,223,733,standard,ES,5000,0
14919,25,181,739,standard,GB,5000,0
13734,21,225,331,pro,ES,10000,0
2914,28,132,490,premium,MA,20000,0
12429,23,8,838,pro,MA,5000,0
6308,50,27,328,standard,FR,50000,2
563,37,49,615,premium,MA,20000,0
14337,74,228,777,standard,MA,10000,0
6444,74,143,788,standard,FR,5000,0
12394,57,107,570,standard,ES,50000,1
5979,53,83,444,premium,MA,5000,0
14247,73,226,649,standard,MA,20000,0
14253,34,197,467,standard,FR,5000,0
2768,54,94,720,pro,FR,10000,0
8861,28,201,806,standard,FR,10000,0
8584,45,206,723,pro,ES,20000,0
9477,46,204,365,pro,FR,5000,0
4987,74,209,814,pro,FR,5000,1
1106,69,235,728,standard,FR,20000,0
13973,74,10,458,premium,FR,10000,0
3749,62,21,616,standard,DE,5000,0
5468,49,209,691,premium,FR,50000,1
3483,67,144,305,premium,FR,10000,1
5130,30,88,453,standard,FR,50000,1
12202,62,1,721,standard,MA,50000,0
8602,55,62,542,standard,FR,5000,0
3921,34,207,680,standard,MA,5000,0
922,23,228,485,standard,FR,20000,1
8358,35,144,624,premium,MA,5000,0
7798,39,114,329,standard,MA,10000,0
6315,63,75,584,premium,MA,20000,0
7752,20,235,738,standard,FR,5000,0
10276,25,97,775,premium,FR,10000,0
3118,74,88,739,standard,FR,10000,0
6622,53,111,480,standard,DE,10000,1
12434,56,23,677,standard,FR,10000,0
7789,30,228,753,standard,FR,10000,0
7537,37,103,601,premium,MA,10000,0
2896,72,115,376,premium,MA,5000,0
2196,20,136,545,standard,MA,10000,1
13525,74,199,693,standard,ES,10000,0
9287,32,63,367,standard,ES,10000,0
10371,53,114,785,premium,MA,20000,0
9113,19,26,821,pro,MA,10000,0
14635,30,233,318,standard,FR,5000,0
11088,42,153,618,standard,ES,5000,0
12145,72,224,793,standard,MA,5000,0
11522,61,219,706,premium,MA,20000,1
2397,61,103,585,standard,MA,10000,0
3894,19,213,494,premium,MA,5000,0
